code,city_code,region_code,en,ar
10700001030,1,7,Government Departments Area B,الدوائر الحكومية ب
10700001031,1,7,Government Departments Area D,الدوائر الحكومية د
10700001032,1,7,Government Departments Area A,الدوائر الحكومية أ
10700001033,1,7,Al Jamiah Dist.,حي الجامعة
10700001034,1,7,Government Departments Area C,الدوائر الحكومية ج
10700001035,1,7,Government Departments Area E,الدوائر الحكومية هـ
10700001036,1,7,Private Area,منطقة خاصة
10700001037,1,7,Al Difa Dist.,حي الدفاع
10700001041,1,7,Al Nada Dist.,حي الندى
10700001042,1,7,Al Hejin Dist.,حي الهجن
10700001043,1,7,Prince Sultan Bin Abdulaziz International Airport,مطــار الامير سلطان بن عبدالعزيز الدولي
10700001044,1,7,Al Qadisiyah 2 Dist.,حي القادسية الثاني
10700001045,1,7,Taibah Dist.,حى طيبة
10700001046,1,7,Industrial Area,المنطقة الصناعية
10700001047,1,7,Al Quds Dist.,حي القدس
10700001048,1,7,Al Taawun Dist.,حي التعاون
10700001049,1,7,Al Qadisiyah 1 Dist.,حي القادسية الاول
10700001050,1,7,Ghirnatah Dist.,حي غرناطة
10700001051,1,7,Al Nakheel Dist.,حي النخيل
10700001052,1,7,Sports Stadium,الاستاد الرياضي
10700001053,1,7,Al Yasmin Dist.,حي الياسمين
10700001054,1,7,Al Sulimaniyah Dist.,حي السليمانية
10700001055,1,7,Al Ishrafiyah Dist.,حي الاشرافية
10700001056,1,7,Al Salam Dist.,حي السلام
10700001057,1,7,Qurtubah Dist.,حي قرطبة
10700001058,1,7,Al Muruj 3 Dist.,حي المروج الثالث
10700001059,1,7,Al Muruj 1 Dist.,حي المروج الاول
10700001060,1,7,Ar Rabwah Dist.,حي الربوة
10700001061,1,7,Al Mahrajan A Dist.,حي المهرجان أ
10700001062,1,7,Al Mahrajan B Dist.,حي المهرجان ب
10700001063,1,7,As Salhiyah Dist.,حي الصالحية
10700001064,1,7,Al Aziziyah Al Qadimah Dist.,حي العزيزية القديمة
10700001065,1,7,Al Olaya Dist.,حي العليا
10700001067,1,7,Al Aziziyah Al Jadidah Dist.,حي العزيزيه الجديده
10700001068,1,7,As Salman Dist.,حي السلمان
10700036001,36,7,Adh Dhahrah Dist.,حي الظهرة
10700036002,36,7,Al Yarmuk Dist.,حي اليرموك
10700036003,36,7,As Sabkhah Dist.,حي السبخة
10700036004,36,7,Al Balda Al Qadimah Dist.,حي البلدة القديمة
10700036005,36,7,Ar Rayyan Dist.,حي الريان
10700036006,36,7,Al Muruj 1 Dist.,حي المروج1
10700036007,36,7,Al Qadisiyah Dist.,حي القادسية
10700036008,36,7,An Nahdah Dist.,حي النهضة
10700036009,36,7,Al Sultanih Dist.,حي السلطانيه
10700036010,36,7,Al Wasl Dist.,حي الوصل
10700036011,36,7,Al Muruj 2 Dist.,حي المروج 2
10700036012,36,7,Al Faisaliyah Dist.,حي الفيصلية
10700036013,36,7,Al Humaydah South Dist.,حي جنوب الحميضه
10700036014,36,7,Al Wadi Dist.,حي الوادي
10700036015,36,7,Al Wurud Dist.,حي الورود
10700036016,36,7,Al Humaydah Dist.,حي الحميضه
10700036017,36,7,Al Dhahra West Dist.,حي غرب الظهره
10700036018,36,7,C1 Dist.,حي ج1
10700036019,36,7,Um Anam Dist.,حي ام عنم
10700036020,36,7,Al Jamiah Dist.,حي الجامعه
10700074001,74,7,As Safa Dist.,حي الصفا
10700074002,74,7,Ar Rawdah Dist.,حي الروضة
10700074003,74,7,Al Muntazah Dist.,حي المنتزه
10700074004,74,7,Ar Rabwah Dist.,حي الربوة
10700074005,74,7,At Tijari  Dist.,حي التجاري
10700074006,74,7,Haddaj Dist.,حي هداج
10700074007,74,7,Al Qaa Dist.,حي القاع
10700074008,74,7,Al Faw Dist.,حي الفاو
10700074009,74,7,Uqaz Dist.,حي عكاظ
10700074010,74,7,Al Khobara Dist.,حي الخبراء
10700074011,74,7,Ash Sharq Dist.,حي الشرق
10700074012,74,7,Ar Rahmaniyah Dist.,حي الرحمانية
10700074013,74,7,Ghirnatah Dist.,حي غرناطة
10700074014,74,7,Ash Shifa Dist.,حي الشفاء
10700074015,74,7,Qaryan Dist.,حي قريان
10700074016,74,7,Al Naseem Dist.,حي النسيم
10700074017,74,7,Al Muruj Dist.,حي المروج
10700074018,74,7,Al Andalus Dist.,حي الاندلس
10700074019,74,7,Al Wurud Dist.,حي الورود
10700074020,74,7,Al Hamra Dist.,حي الحمراء
10700233001,233,7,As Safa Dist.,حي الصفا
10700233002,233,7,Al Balad Dist.,حي البلد
10700233003,233,7,Al Aziziyah Dist.,حي العزيزية
10700233004,233,7,Al Khalidiyah Dist.,حي الخالدية
10700233005,233,7,An Nahdah Dist.,حي النهضة
10700233006,233,7,Al Fareah Dist.,حي الفريعة
10700233007,233,7,Al Wurud Dist.,حي الورود
10700323001,323,7,Qaryat Al Jabnon Dist.,حي قرية الجبنون
10700323002,323,7,Al Naseem Dist.,حي النسيم
10700323003,323,7,At Tahliyyah Dist.,حي التحلية
10700323004,323,7,Al Murjan Dist.,حي المرجان
10700323005,323,7,As Sayyadih Dist.,حي الصيادية
10700323006,323,7,Al Batha Dist.,حي البطحاء
10700323007,323,7,Ar Rawdhah Dist.,حي الروضة
10700323008,323,7,Abu Shajarah Dist.,حي ابو شجرة
10700323009,323,7,Al Balad Dist.,حي البلد
10700323010,323,7,Al Olaya Dist.,حي العليا
10700323011,323,7,Al Salam Dist.,حي السلام
10700323012,323,7,Al Dawayhi Dist.,حي الضويحي
10701947001,1947,7,Samdah Dist.,حي صمدة
10701947002,1947,7,Al Mazari Dist.,حي المزارع
10701947003,1947,7,Al Matar Dist.,حي المطار
10701947004,1947,7,Al Balad Dist.,حي البلد
10701947005,1947,7,Al Muqayti Dist.,حي المقيطع
10800010001,10,8,Aja Dist.,حي اجا
10800010002,10,8,Al Aziziyah Dist.,حي العزيزية
10800010003,10,8,Al Muzaabar Dist.,حي المزعبر
10800010004,10,8,Barzan Dist.,حي برزان
10800010005,10,8,Al Mahattah Dist.,حي المحطة
10800010006,10,8,Samah Dist.,حي سماح
10800010007,10,8,Labdah Dist.,حي لبدة
10800010008,10,8,Az Zibarah Dist.,حي الزبارة
10800010009,10,8,As Samra Dist.,حي السمراء
10800010010,10,8,Industrial Area,المنطقة الصناعية
10800010011,10,8,Az Zahra Dist.,حي الزهراء
10800010012,10,8,Al Khuzama Dist.,حي الخزامى
10800010013,10,8,Mughaydah Dist.,حي مغيضة
10800010014,10,8,Hadri Al Bilad Dist.,حي حدري البلاد
10800010015,10,8,Al Khuraymi Dist.,حي الخريمي
10800010016,10,8,As Suwayfilah Dist.,حي السويفلة
10800010017,10,8,2 C Dist.,حي ج2
10800010018,10,8,Al Badnah Dist.,حي البدنة
10800010019,10,8,Al Wusayta Dist.,حي الوسيطاء
10800010020,10,8,Sababah Dist.,حي صبابة
10800010021,10,8,Al Matar Dist.,حي المطار
10800010022,10,8,Al Buhayrah Dist.,حي البحيرة
10800010023,10,8,Al Madaen Dist.,حي المدائن
10800010024,10,8,An Naqrah Qafar Dist.,حي النقرة قفار
10800010025,10,8,An Naqrah Dist.,حي النقرة
10800010026,10,8,Al Khamashiyah Dist.,حي الخماشية
10800010027,10,8,Hail International Airport,مطار حائل الدولي
10800010029,10,8,As Suwayfilah Dist.,حي السويفلة
10800010031,10,8,Al Muntazah Al Gharbi Dist.,حي المنتزه الغربي
10800010032,10,8,Al Masif Dist.,حي المصيف
10800010033,10,8,Al Muntazah Ash Sharqi Dist.,حي المنتزه الشرقي
10800010034,10,8,Al Laqitah Dist.,حي اللقيطة
10800010035,10,8,Al Wadi Dist.,حي الوادي
10800010036,10,8,Ar Rasf Dist.,حي الرصف
10800010037,10,8,Al Shifa Dist.,حي الشفا
10800010038,10,8,Dahiyat King Fahd Dist,حي ضاحية الملك فهد
10800010039,10,8,Al Badiyah Dist.,حي البادية
10800010040,10,8,Al Wurud Dist.,حي الورود
10800010041,10,8,Salahuddin Al Sharqi Dist.,حي صلاح الدين الشرقي
10800010042,10,8,Al Turaifi Dist.,حي الطريفي
10800010043,10,8,An Nasiyah Dist.,حي النيصية
10800010044,10,8,Qfaar Dist.,حي قفار
10801228001,1228,8,As Salam Dist.,حي السلام
10801228002,1228,8,An Nahdah Dist.,حي النهضة
10801228003,1228,8,As Salhiyah Dist.,حي الصالحية
10801228004,1228,8,Al Khalij Dist.,حي الخليج
10801228005,1228,8,Al Aziziyah Dist.,حي العزيزية
10801228006,1228,8,Al Izdihar Dist.,حي الازدهار
10801228007,1228,8,Al Wurud Dist.,حي الورود
10801228008,1228,8,King Abdullah Dist.,حي الملك عبدالله
10801228009,1228,8,Al Hamra Dist.,حي الحمراء
10801228010,1228,8,Al Olaya Dist.,حي العليا
10801228011,1228,8,As Sinaiyah Dist.,حي الصناعية
10802332001,2332,8,Al Nakhil Al Gharbi Dist.,حي النخيل الغربي
10802332002,2332,8,Al Wadi Dist.,حي الوادي
10802332003,2332,8,An Nahdah Dist.,حي النهضة
10802332004,2332,8,Al Jamiah Al Gharbi Dist.,حي الجامعة الغربي
10802332005,2332,8,Al Hafira Al Gharbi Dist.,حي الحفيرة الغربي
10802332006,2332,8,Hafira Al Sabaa Al Shamali Dist.,حي حفيرة السبعة الشمالي
10802332007,2332,8,Al Estrahat Al Awsat Dist.,حي الاستراحات الأوسط
10802332008,2332,8,Al Rayan Al Gharbi Dist.,حي الريان الغربي
10802332009,2332,8,Al Hafira Al Sharqi Dist.,حي الحفيرة الشرقي
10802332010,2332,8,Hafira Al Sabaa Al Gharbi Dist.,حي حفيرة السبعة الغربي
10802332011,2332,8,Hafair Al Eahin Al Gharbi Dist.,حي حفاير العهين الغربي
10802332012,2332,8,Hafira Al Sabaa Al Shamali Dist.,حي حفيرة السبعة الشرقي
10802332013,2332,8,Al Wahah Dist.,حي الواحة
10802332014,2332,8,Al Rafiea Dist.,حي الرفيعة
10802332015,2332,8,Al Rayan Al Sharqi Dist.,حي الريان الشرقي
10802332016,2332,8,As Sinaiyah Dist.,حي الصناعية
10802332017,2332,8,Al Baladiyah Dist.,حي البلدية
10802332018,2332,8,At Taawun Dist.,حي التعاون
10802332019,2332,8,Ad Dirah Dist.,حي الديرة
10802332020,2332,8,Al Estrahat Al Gharbi Dist.,حي الاستراحات الغربي
10802332021,2332,8,Al Jamiah Al Sharqi Dist.,حي الجامعة الشرقي
10802332022,2332,8,Al Estrahat  Al Sharqi  Dist.,حي الاستراحات الشرقي
10802332023,2332,8,Al Jamiah Al Awsat Dist.,حي الجامعة الاوسط
10802332024,2332,8,Al Nakhil Al Sharqi Dist.,حي النخيل الشرقي
10802332025,2332,8,Hafair Al Eahin Al Sharqi Dist.,حي حفاير العهين الشرقي
10802370001,2370,8,Baqa Al Sharqia Dist.,حي بقعاء الشرقيه
10802370002,2370,8,Salahuddin Dist.,حي صلاح الدين
10802370003,2370,8,Al Dhahira Dist.,حي الظهيره
10802370004,2370,8,Al Hafil Dist.,حي الحفل
10802370005,2370,8,C9 Dist.,حي ج9
10802370006,2370,8,C8 Dist.,حي ج8
10802370007,2370,8,C7 Dist.,حي ج7
10802370008,2370,8,C6 Dist.,حي ج6
10802370009,2370,8,C5 Dist.,حي ج5
10802370010,2370,8,C4 Dist.,حي ج4
10802370011,2370,8,C3 Dist.,حي ج3
10802370012,2370,8,C2 Dist.,حي ج2
10802370013,2370,8,C16 Dist.,حي ج16
10802370014,2370,8,C15 Dist.,حي ج15
10802370015,2370,8,C13 Dist.,حي ج13
10802370016,2370,8,C12 Dist.,حي ج12
10802370017,2370,8,C11 Dist.,حي ج11
10802370018,2370,8,C10 Dist.,حي ج10
10802370019,2370,8,Baqa Al Qadima Dist.,حي بقعاء القديمه
10802370020,2370,8,Baqa Al Sharqia Al Qadima Dist.,حي بقعاء الشرقيه القديمه
10802370021,2370,8,Al Wusta Dist.,حي الوسطى
10902208001,2208,9,Al Wurud Dist.,حي الورود
10902208003,2208,9,Al Sultanah Dist.,حي السلطانة
10902208004,2208,9,Al Khalij Dist.,حي الخليج
10902208005,2208,9,As Salhiyah Dist.,حي الصالحية
10902208006,2208,9,Al Aziziyah Dist.,حي العزيزية
10902208007,2208,9,Al Khalidiyah Dist.,حي الخالدية
10902208008,2208,9,Al Misadiyah Dist.,حي المساعدية
10902208009,2208,9,Al Urubah Dist.,حي العروبة
10902208010,2208,9,Al Yarmuk Dist.,حي اليرموك
10902208011,2208,9,Al Wahah Dist.,حي الواحة
10902208012,2208,9,An Nahdah Dist.,حي النهضة
10902208013,2208,9,Ar Rabwah Dist.,حي الربوة
10902208014,2208,9,Al Muntazah Dist.,حي المنتزه
10902208015,2208,9,Security Forces Housing Dist.,حي اسكان قوى الأمن
10902208016,2208,9,Ar Rawabi Dist.,حي الروابي
10902208017,2208,9,East Al Faisaliyah Dist.,حي الفيصلية شرق
10902208018,2208,9,Industrial Dist.,حي الصناعي
10902208019,2208,9,Old Industrial Dist.,حي الصناعية القديمة
10902208020,2208,9,New Industrial Dist.,حي الصناعية الجديدة
10902208021,2208,9,Ash Shifa Dist.,حي الشفا
10902208022,2208,9,West Al Faisaliyah Dist.,حي الفيصلية غرب
10902213001,2213,9,Ghirnatah Eastern Dist.,حي غرناطة الشرقي
10902213002,2213,9,National Guard Property,أملاك الحرس الوطني
10902213003,2213,9,Ash Shuruq Administrative Dist.,حي الشروق الاداري
10902213004,2213,9,Al Quds Eastern Dist.,حي القدس الشرقي
10902213005,2213,9,Al Nakheel Northern Dist.,حي النخيل الشمالي
10902213006,2213,9,Dahiyat King Fahd Dist,حي ضاحية الملك فهد
10902213007,2213,9,Al Muruj Eastern Dist.,حي المروج الشرقي
10902213008,2213,9,Ar Rawabi Dist.,حي الروابي
10902213009,2213,9,Ishbiliyah Northern Dist.,حي اشبيلية الشمالي
10902213010,2213,9,Ash Shamel Dist.,حي الشامل
10902213011,2213,9,1st Industrial Dist.,حي الصناعية الاولى
10902213012,2213,9,Al Anam City,مدينة الانعام
10902213013,2213,9,As Saqar Dist.,حي الصقًار
10902213014,2213,9,Auto Shredder Dist.,حي تشليح السيارات
10902213015,2213,9,Al Basatin Administrative Western Dist.,حي البساتين الاداري الغربي
10902213016,2213,9,Ash Shatha Dist.,حي الشذا
10902213017,2213,9,Telal Arar Dist.,حي تلال عرعر
10902213018,2213,9,An Nahdah Dist.,حي النهضة
10902213019,2213,9,Ar Rifaa Dist.,حي الرفاع
10902213020,2213,9,Al Fanar Dist.,حي الفنار
10902213021,2213,9,Al Khaleej Eastern Dist.,حي الخليج الشرقي
10902213022,2213,9,As Salhiyah Dist.,حي الصالحية
10902213023,2213,9,Al Mansuriyah Dist.,حي المنصورية
10902213024,2213,9,Al Orjwan Wesrtern Dist.,حي الارجوان الغربي
10902213025,2213,9,As Saadah Dist.,حي السعادة
10902213026,2213,9,Al Faisaliyah Dist.,حي الفيصلية
10902213027,2213,9,Ar Rayaan Dist.,حي الريان
10902213028,2213,9,An Noor Dist.,حي النور
10902213029,2213,9,Al Amanah Dist.,حي الأمانه الاداري
10902213030,2213,9,Al Aziziyah Dist.,حي العزيزية
10902213031,2213,9,Al Khalidiyah Dist.,حي الخالدية
10902213032,2213,9,Badanah Dist.,حي بدنة
10902213033,2213,9,Al Matar Dist.,حي المطار
10902213034,2213,9,Mshrif Dist.,حي مشرف
10902213035,2213,9,Al Jawharah Dist.,حي الجوهرة
10902213036,2213,9,Ar Rawdah Dist.,حي الروضة
10902213037,2213,9,Al Muhammadiyah Dist.,حي المحمدية
10902213038,2213,9,Al Musaidiyah Dist.,حي المساعدية
10902213039,2213,9,Al Weaam Dist.,حي الوئام
10902213040,2213,9,An Naseem Dist.,حي النسيم
10902213041,2213,9,Al Muhandisin Dist.,حي المهندسين
10902213042,2213,9,Qurtubah Dist.,حي قرطبة
10902213043,2213,9,Ar Rabwah Dist.,حي الربوة
10902213044,2213,9,An Nuzhah Dist.,حي النزهة
10902213045,2213,9,Al Nakheel Southern Dist.,حي النخيل الجنوبي
10902213046,2213,9,Al Jamiah Dist.,حي الجامعة
10902213047,2213,9,Al Basatin Administrative Eastern Dist.,حي البساتين الاداري الشرقي
10902213048,2213,9,Al Baraam Dist.,حي البراعم
10902213049,2213,9,Maaelah Dist.,حي معيلة
10902213050,2213,9,Al Mabarakiyah Dist.,حي المباركية
10902213051,2213,9,Hijrat Bin Saeed Dist.,حي هجرة ابن سعيد
10902213052,2213,9,2nd Industrial Dist.,حي الصناعية الثانية
10902213053,2213,9,Al Helali Dist.,حي الهلالي
10902213054,2213,9,Al Frosyah Dist.,حي الفروسية
10902213055,2213,9,Ishbiliyah Southern Dist.,حي اشبيلية الجنوبي
10902213056,2213,9,Al Quds Wesrtern Dist.,حي القدس الغربي
10902213057,2213,9,Aramco Property,محجوزات ارمكو
10902213058,2213,9,Al Taqniyah Dist.,حي التقنية
10902213059,2213,9,Um Al Dayan Dist.,حي ام الضيان
10902213060,2213,9,Ghirnatah Wesrtern Dist.,حي غرناطة الغربي
10902213061,2213,9,Al Orjwan Eastern Dist.,حي الارجوان الشرقي
10902213062,2213,9,Al Khaleej Wesrtern Dist.,حي الخليج الغربي
10902213063,2213,9,Al Yasmin Dist.,حي الياسمين
10902213064,2213,9,Az Zuhur Dist.,حي الزهور
10902213065,2213,9,Al Asdaf Dist.,حي الاصداف
10902213066,2213,9,Al Muruj Wesrtern Dist.,حي المروج الغربي
10902215001,2215,9,Al Masif Dist.,حي المصيف
10902215002,2215,9,Industrial Area,مخطط المنطقة الصناعية
10902215003,2215,9,Border Guard Housing,مهاجع حرس الحدود
10902215004,2215,9,Al Manar Dist.,حي المنار
10902215005,2215,9,C1 Dist.,حي ج1
10902215006,2215,9,Al Andalus Dist.,حي الأندلس
10902215007,2215,9,Ar Rawdah Dist.,حي الروضة
10902215008,2215,9,Al Khalij Dist.,حي الخليج
10902215009,2215,9,East Al Uwayqilah City Subdivision Plan,مخطط  شرق مدينة العويقيلة
10902215010,2215,9,As Sinaiyah Dist.,حي الصناعية
10902215011,2215,9,Al Murabba Al Khadamy,المربع الخدمي
10902215012,2215,9,C4 Dist.,حي ج4
10902215013,2215,9,Education Administration,ادارة التعليم
10902215014,2215,9,Al Naseem Dist.,حي النسيم
10902215015,2215,9,Al Wurud Dist.,حي الورود
10902256001,2256,9,Al Ummal Dist.,حي العمال
10902256003,2256,9,Al Madinah Dist.,حي المدينة
10902256004,2256,9,Al Faisaliyah Dist.,حي الفيصلية
10902256008,2256,9,Al Idari Dist.,حي  الادارى
10902256009,2256,9,As Sinaiyah Dist.,حي الصناعية
10902256011,2256,9,Al Malaz Dist.,حي الملز
10902256012,2256,9,Al Muhammadiyah Dist.,حي المحمدية
10902256013,2256,9,Ar Rawdah Dist.,حي الروضة
10902256014,2256,9,Al Yarmuk Dist.,حي اليرموك
10902256015,2256,9,Ash Shamal Dist.,حي الشمال
10902256017,2256,9,Al Jumayma Dist.,حي الجميماء
10902256018,2256,9,Al Misadiyah Dist.,حي المساعدية
10902256019,2256,9,Al Aziziyah Dist.,حي العزيزية
10902256020,2256,9,Al Qadisiyah Dist.,حي القادسية
10902256021,2256,9,Al Wurud Dist.,حي الورود
10902256022,2256,9,Ar Rabie Dist.,حي الربيع
10902256023,2256,9,Al Khalidiyah Dist.,حي الخالدية
10902256024,2256,9,An Namudhajiyah Dist.,حي النموذجية
10902256025,2256,9,Al Taawun Dist.,حي التعاون
10902256026,2256,9,As Salam Dist.,حي السلام
10902256027,2256,9,Border Guard Iskan Dist.,حي إسكان حرس الحدود
10902256028,2256,9,Al Iskan Al Khairy Dist.,حي الاسكان الخيرى
10902256029,2256,9,Al Muruj Dist.,حي المروج
10902256030,2256,9,Al Jabhan Dist.,حي الجبهان
10902256031,2256,9,Northern Border University,جامعة الحدود الشمالية
11000017001,17,10,Al Qalah Dist.,حي القلعة
11000017002,17,10,Al Arak Dist.,حي الاراك
11000017004,17,10,As Safa Dist.,حي الصفا
11000017005,17,10,As Suways Dist.,حي السويس
11000017006,17,10,Al Bashaer Dist.,حي البشائر
11000017007,17,10,Airport Dist.,حي المطار
11000017008,17,10,Ar Rawabi Dist.,حي الروابي
11000017009,17,10,Az Zuhur Dist.,حي الزهور
11000017010,17,10,Ash Shati Dist.,حي الشاطئ
11000017011,17,10,Ar Rawdah Dist.,حي الروضة
11000017012,17,10,Ash Shamiyah Dist.,حي الشامية
11000017013,17,10,Industrial Area,المنطقة الصناعية
11000017014,17,10,An Nur Dist.,حي النور
11000017015,17,10,Al Naseem Dist.,حي النسيم
11000017016,17,10,Al Jabal Dist.,حي الجبل
11000017017,17,10,Mizhirah Dist.,حي مزهرة
11003479001,3479,10,Ar Rayyan Dist.,حي الريان
11003479002,3479,10,Al Hussaini Dist.,حي الحسيني
11003479003,3479,10,Al Falah Dist.,حي الفلاح
11003479004,3479,10,Hullat Al Ahwass Dist.,حي حلة الأحوس
11003479005,3479,10,Jukhairah Dist.,حي جخيرة
11003479006,3479,10,Al Aziziyah Dist.,حي العزيزية
11003479007,3479,10,An Nuzhah Dist.,حي النزهة
11003479008,3479,10,Al Wahah Dist.,حي الواحة
11003479009,3479,10,Al Nakhil Dist.,حي النخيل
11003479010,3479,10,As Saadah Dist.,حي السعادة
11003479011,3479,10,Al Majd Dist.,حي المجد
11003479012,3479,10,Al Hushaibriyah,الحشيبرية
11003479013,3479,10,King Fahd Dist.,حي الملك فهد
11003479014,3479,10,Ar Rawdah Dist.,حي الروضة
11003479015,3479,10,Al Safa Dist.,حي الصفاء
11003479016,3479,10,Al Fardus Dist.,حي الفردوس
11003479017,3479,10,An Nahdah Dist.,حي النهضة
11003479018,3479,10,Al Rehab Dist.,حي الرحاب
11003479019,3479,10,Ar Rabie Dist.,حي الربيع
11003479020,3479,10,Al Faisaliyah Dist.,حي الفيصلية
11003479021,3479,10,Al Muruj Dist.,حي المروج
11003479022,3479,10,Al Khalidiyah Dist.,حي الخالدية
11003479023,3479,10,Ar Rawnah,الرونة
11003479024,3479,10,Al Gharraa,الغراء
11003479025,3479,10,Al Arish Dist.,حي العريش
11003479026,3479,10,Butishah Dist.,حي بوتيشة
11003479027,3479,10,Al Muutarid Dist.,حي المعترض
11003479028,3479,10,Al Dhabyah Dist.,حي الظبية
11003479029,3479,10,Al Bahir,الباحر
11003479030,3479,10,Al Faqrah,الفقره
11003479031,3479,10,Al Shawahiyah,الشواهية
11003479032,3479,10,Shahdah,شهده
11003479033,3479,10,Abdullah Al Eyafi (Al Eyafi),عبدالله العيافي (العيافي)
11003479034,3479,10,Halah Muhsin Al Muhasana,حله محسنالمحاسنة
11003479035,3479,10,Al Jaeawunah,الجعاونه
11003479036,3479,10,Al Saruriyah,السروريه
11003479037,3479,10,Halah Al Qamiri,حله القميري
11003479038,3479,10,Abu Danqur,ابو دنقور
11003479039,3479,10,Umm Al Qahfah,ام القحفه
11003479040,3479,10,Halah Maruei Bin Shamy,حله مروعي بن شامي
11003479041,3479,10,Al Addayah,العداية
11003479042,3479,10,Qibah,قبه
11003479043,3479,10,Aleawajimuh,العواجمه
11003479044,3479,10,Alnzlh,النزلـــه
11003479045,3479,10,Albatih,البطيح
11003479046,3479,10,Alkawmuh,الكومه
11003479047,3479,10,Al Ashah,العشة
11003479048,3479,10,Hanaqfah,حنقفه
11003479049,3479,10,Abu Altuyur,ابو الطيور
11003479050,3479,10,Eawanah,عوانه
11003479051,3479,10,Al Ardah,العرضه
11003479052,3479,10,Hulat Al Earshi,حلة العرشي
11003479053,3479,10,Aleasiluh,العسيله
11003479054,3479,10,Alhaqawih,الحقاويه
11003479055,3479,10,Al Shiarah,الشعاره
11003479056,3479,10,Al Qawaea,القواعة
11003479057,3479,10,Tyhan (Hulat Tyhan),تيهان (حلة تيهان)
11003479058,3479,10,Al Dawahishah,الدواحشه
11003479059,3479,10,Al Batinah,الباطنه
11003479060,3479,10,Al Shamuh,الشمه
11003479061,3479,10,Alt Arashah,الطراشه
11003479062,3479,10,Jaribuh,جريبه
11003479063,3479,10,Alhadwaa,الهدوى
11003479065,3479,10,Hulat Abu Habibuh,حلة ابو حبيبه
11003479066,3479,10,Alharaf,الحرف
11003479067,3479,10,Almajdiruh,المجديره
11003479068,3479,10,Al Sabakhah,السبخة
11003479069,3479,10,Mansih,منسيه
11003479071,3479,10,Al Khawarah,الخواره
11003479072,3479,10,Al Hajariah,الهجاريه
11003479073,3479,10,Al Shawajirat Wal Jarabiyah,الشواجرة والجرابية
11003479074,3479,10,Al Khawajih,الخواجيه
11003479075,3479,10,Al Sawalimah,السوالمه
11003479076,3479,10,Al Naeamia,النعامية
11003479077,3479,10,Al Fiqarah,الفقرة
11003479078,3479,10,Alzaydiuh,الزيديه
11003479079,3479,10,Alkhawaliduh,الخوالده
11003479080,3479,10,Umm Alearsh,ام العرش
11003479081,3479,10,Alhimdih,الحمضيه
11003479082,3479,10,Alsanif,الصنيف
11003479083,3479,10,Wajah Alhasan,وجه الحسن
11003479084,3479,10,Qouz Al Jaafrah,قوز الجعافره
11003479085,3479,10,Aleabduh,العبده
11003479086,3479,10,Hulat Iibrahim Eisaa,حلة ابراهيم عيسى
11003479087,3479,10,Al Rajie,الرجيع
11003479089,3479,10,Al Athlah,الأثلة
11003479090,3479,10,Zarabah,زربه
11003479091,3479,10,Al Jidiayn,الجديين
11003479092,3479,10,Shayban,شيبان
11003479093,3479,10,Alhajarayn,الحجرين
11003479094,3479,10,Zubarah Al Jidyeen,زباره الجديين
11003479095,3479,10,Halah Muhamad Eisa,حله محمد عيسى
11003479096,3479,10,Halah Aleaqibiu,حله العقيبي
11003479097,3479,10,Halah Alhawa Tyn,حله الحو تين
11003479098,3479,10,Halah Al Sahluli,حله الصهلولي
11003479099,3479,10,Halah Mishary,حله مشاري
11003479100,3479,10,Halah Al Hukmaa,حله الحكمى
11003479101,3479,10,Halah Abdullah Qabea,حله عبدالله قبع
11003479102,3479,10,Halah Al Kalabih,حله الكلابيه
11003479103,3479,10,Halah Bin Alwaan,حله بن علوان
11003479104,3479,10,Hulat Al Makki,حلة المكي
11003479105,3479,10,Halah Abu Marei,حله ابو مرعي
11003479106,3479,10,Halah Attieh,حله عطيه
11003479107,3479,10,Al Khadraa,الخضراء
11003479108,3479,10,Al Jammalah,الجمالة
11003479109,3479,10,Al Daheeqi,الدحيقي
11003479110,3479,10,Qaryat Al Jawabirih,قرية الجوابره
11003479111,3479,10,Al Zaqlah,الزقله
11003479112,3479,10,Nurah,نورة
11003479113,3479,10,Jameema,جميما
11003479114,3479,10,Al Mahasih,المحاصيه
11003479115,3479,10,Al Jarah Al Qadiumah,الجاره القديمه
11003479116,3479,10,Al Ziniyah,الزينيه
11003479117,3479,10,Hulat Ali Bin Musa,حلة علي بن موسى
11003479118,3479,10,Al Samikh,الصامخ
11003479119,3479,10,Al Shiqafah Wal Musawafa,الشقافه والمصاوفة
11003479120,3479,10,Al Kalabah,الكلبه
11003479121,3479,10,Al Fisalah Wal Dagharih,الفصاله والدغاريه
11003479122,3479,10,Al Hawamidah Jahish,الحوامضه جحيش
11003479123,3479,10,Al Shaeafah,الشعافه
11003479124,3479,10,Abu Al Maqrah,ابوالمقره
11003479125,3479,10,Umm Al Shibaqa,ام الشباقاء
11003479126,3479,10,Al Lakhabsia,اللخبصية
11003479127,3479,10,Al Shaakhir,الشاخر
11003479128,3479,10,Abu As Sala,ابو السلع
11003479129,3479,10,Al Zayni,الزيني
11003479130,3479,10,Al Amaridah,العمارده
11003479131,3479,10,Al Hiwaya,الحواية
11003479132,3479,10,Al Qasadah,القصاده
11003479133,3479,10,Al Nijabah Wal Jahajih,النجابه و الجحاجح
11003479134,3479,10,Al Arjeen,العرجين
11003479135,3479,10,Abu Alkarsh,ابو الكرش
11003479136,3479,10,Alsidaduh,السداده
